PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,2927504077,-0.4140419065952301,-0.0016272392822429,-93.49385833740234,-0.0015407464,0.003434617,0.33707905
2,2927520744,-0.4186238050460815,-0.0203683599829673,-93.45650482177734,-0.009367122,0.013808042,0.32831955
3,2927537411,-0.4296637177467346,-0.0298006795346736,-93.46981811523438,-0.017408706,0.011231187,0.33352947
4,2927554078,-0.4480683207511902,-0.0388451218605041,-93.47432708740234,0.003981536,0.008986322,0.3397646
5,2927570745,-0.4569900333881378,-0.0498116463422775,-93.46697235107422,-0.014255061,-0.008269892,0.35848808
6,2927587412,-0.4671998918056488,-0.0662248507142067,-93.45166778564452,-0.0065272627,0.0022471817,0.34784508
7,2927604079,-0.4767973124980926,-0.0844925418496131,-93.43329620361328,-0.00058048585,0.018140055,0.35449314
8,2927620746,-0.4839295744895935,-0.1005028784275055,-93.40467834472656,0.0032425479,0.0027150242,0.34294224
9,2927637413,-0.4905512928962707,-0.1171584129333496,-93.39496612548828,0.014702896,0.01579076,0.33750153
10,2927654080,-0.4953349232673645,-0.1339200288057327,-93.38289642333984,0.011528279,0.028523864,0.35663223
11,2927670747,-0.4983905851840973,-0.1474335640668869,-93.38477325439452,0.0077233138,0.03000711,0.34875774
12,2927687414,-0.5008054375648499,-0.1615700125694275,-93.37000274658205,0.011077376,0.020889338,0.32888222
13,2927704081,-0.5029397010803223,-0.1759288161993026,-93.35578155517578,0.00578981,0.020147419,0.3335085
14,2927720748,-0.5073679089546204,-0.1897513270378112,-93.34576416015624,0.012490905,0.02606697,0.3373146
15,2927737415,-0.5096619129180908,-0.2062750309705734,-93.33519744873048,0.015587249,0.030442227,0.3465395
16,2927754082,-0.5117850303649902,-0.2209214568138122,-93.3263702392578,0.014828779,0.038114045,0.32988262
17,2927770749,-0.5139018893241882,-0.2353534549474716,-93.31548309326172,0.01252442,0.026080627,0.33857727
18,2927787416,-0.516520082950592,-0.2501373589038849,-93.3048858642578,0.0021824983,0.029199526,0.31730652
19,2927804083,-0.5195310115814209,-0.2660702764987945,-93.30525970458984,0.0013473002,0.03575431,0.33343792
20,2927820750,-0.5225406289100647,-0.2809428572654724,-93.30189514160156,0.011220434,0.049055528,0.34319687
21,2927837417,-0.5253749489784241,-0.2975827157497406,-93.2920150756836,0.018502608,0.054799873,0.32929897
22,2927854084,-0.5284481644630432,-0.3131031990051269,-93.2796401977539,0.0043967445,0.043773007,0.33865452
23,2927870751,-0.5311325192451477,-0.3280603289604187,-93.2635269165039,0.016514821,0.042863917,0.3226261
24,2927887418,-0.5338129997253418,-0.3421002328395843,-93.2566909790039,0.022204045,0.055414237,0.34780598
25,2927904085,-0.538185715675354,-0.3564400374889374,-93.24854278564452,0.016013302,0.05937816,0.34860325
26,2927920752,-0.5409709215164185,-0.3716260492801666,-93.24166107177734,0.023050237,0.060175207,0.34091663
27,2927937419,-0.544318675994873,-0.3856405615806579,-93.2332000732422,0.026444312,0.060933564,0.32509232
28,2927954086,-0.5473844408988953,-0.4009278416633606,-93.22694396972656,0.024714138,0.07471406,0.3480034
29,2927970753,-0.5509361624717712,-0.4163443446159363,-93.2265167236328,0.0158111,0.07052046,0.33207035
30,2927987420,-0.5543801784515381,-0.43061563372612,-93.2162094116211,0.016965585,0.06527135,0.36677647
31,2928004087,-0.5575070977210999,-0.4467473328113556,-93.2062759399414,0.017539248,0.07352088,0.33875656
32,2928020754,-0.560509443283081,-0.4606061279773712,-93.20648956298828,0.02165077,0.06224382,0.34402657
33,2928037421,-0.5646812915802002,-0.4758196771144867,-93.2038803100586,0.020069525,0.0727854,0.3407755
34,2928054088,-0.5682549476623535,-0.491311103105545,-93.19058227539062,0.026342105,0.07668011,0.32653046
35,2928070755,-0.5704976320266724,-0.5063722729682922,-93.19086456298828,0.020528989,0.082025975,0.3551092
36,2928087422,-0.5734051465988159,-0.5207157731056213,-93.18426513671876,0.026647327,0.09706983,0.32957268
37,2928104089,-0.5759224891662598,-0.5353520512580872,-93.18109893798828,0.032006063,0.0934733,0.33456326
38,2928120756,-0.5784300565719604,-0.5497351288795471,-93.1726303100586,0.024506122,0.08870183,0.34521198
39,2928137423,-0.5808387994766235,-0.564479649066925,-93.1673812866211,0.017634759,0.096261844,0.35266972
40,2928154090,-0.5846260190010071,-0.5786188244819641,-93.16060638427734,0.022375192,0.0996692,0.34414387
41,2928170757,-0.588701605796814,-0.5921650528907776,-93.15072631835938,0.029717444,0.09287067,0.34268475
42,2928187424,-0.5929756164550781,-0.6066970825195312,-93.14997100830078,0.0482842,0.0799344,0.33202648
43,2928204091,-0.5958850979804993,-0.6207212209701538,-93.1365966796875,0.024951773,0.111611016,0.35635853
44,2928220758,-0.598990261554718,-0.6357771754264832,-93.13421630859376,0.031340834,0.11026762,0.339674
45,2928237425,-0.6017844676971436,-0.6492146849632263,-93.1266098022461,0.031971913,0.11448743,0.36081505
46,2928254092,-0.6047896146774292,-0.6637338995933533,-93.13043212890624,0.029017437,0.108672544,0.34884834
47,2928270759,-0.607823371887207,-0.6777810454368591,-93.126708984375,0.038752913,0.11282321,0.34635544
48,2928287426,-0.6107452511787415,-0.6909540891647339,-93.12047576904295,0.03073096,0.118872456,0.32308006
49,2928304093,-0.613750159740448,-0.7066156268119812,-93.11273956298828,0.04390668,0.11236943,0.34604645
50,2928320760,-0.6155779361724854,-0.7217946648597717,-93.1042251586914,0.032875985,0.12077468,0.36942863
51,2928337427,-0.6185774803161621,-0.736833930015564,-93.09671020507812,0.01988864,0.118485935,0.35376263
52,2928354094,-0.6221559047698975,-0.7510299682617188,-93.09043884277344,0.028032936,0.1329602,0.34869385
53,2928370761,-0.6248109340667725,-0.7641898989677429,-93.0854721069336,0.046492092,0.13213795,0.3562851
54,2928387428,-0.6293660998344421,-0.7780434489250183,-93.08414459228516,0.04203972,0.12820941,0.33649826
55,2928404095,-0.6329346299171448,-0.7920095920562744,-93.077880859375,0.04569303,0.14317212,0.32623768
56,2928420762,-0.6356697678565979,-0.8060197234153748,-93.0761947631836,0.04469204,0.14021158,0.36933994
57,2928437429,-0.6388847827911377,-0.818426251411438,-93.06748962402344,0.04297294,0.13862777,0.35473156
58,2928454096,-0.6414080858230591,-0.8321638703346252,-93.0633316040039,0.05409012,0.15604459,0.3571844
59,2928470763,-0.6443737149238586,-0.8467780947685242,-93.0573501586914,0.039434392,0.13435541,0.35163784
60,2928487430,-0.6484910845756531,-0.8601632714271545,-93.05294036865234,0.04077351,0.1480264,0.36054993
61,2928504097,-0.651716947555542,-0.8737804293632507,-93.0471420288086,0.042604763,0.14064217,0.3662243
62,2928520764,-0.6552321314811707,-0.8873780965805054,-93.04044342041016,0.049649727,0.14951709,0.3503809
63,2928537431,-0.6581510901451111,-0.9019790887832642,-93.0356216430664,0.036636706,0.1504144,0.34234142
64,2928554098,-0.6603426337242126,-0.9159340262413024,-93.03446197509766,0.040475033,0.15315013,0.35457802
